ID,Name,Brand,Latitude,Longitude,cate_1,cate_2,cate_3,brand:wikidata,Region_ID,Region,BA_ID,BA
346368476,USPS,United States Postal Service,41.9615509,-87.6761732,life_service,postal_service,post_box,Q668687,234,8308,5.0,LINCOLN SQUARE
347159885,Starbucks,Starbucks,41.9112846,-87.6348689,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,281,715,67.0,LINCOLN PARK
347301872,Starbucks,Starbucks,41.9547023,-87.6789343,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,632,502,47.0,NORTH CENTER
347433848,Starbucks,Starbucks,41.9288055,-87.6584501,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,796,704,67.0,LINCOLN PARK
349255925,Starbucks,Starbucks,41.9103567,-87.6776669,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,487,2414,24.0,WEST TOWN
349258947,USPS,United States Postal Service,41.9128963,-87.6383834,life_service,postal_service,post_box,Q668687,281,715,67.0,LINCOLN PARK
354050084,Armour Elementary School,Chicago Public Schools,41.8340525,-87.6500715,education,formal_education,school,Q2963340,181,8397,57.0,BRIDGEPORT
354050354,Assumption School,Assumption School,41.7850334,-87.6653289,education,formal_education,school,,286,6707,64.0,WEST ENGLEWOOD
354097174,Rosario Castellanos Elementary School,Chicago Public Schools,41.8455881,-87.7150545,education,formal_education,school,Q2963340,758,3006,31.0,SOUTH LAWNDALE
354097258,Brownell Elementary School,Chicago Public Schools,41.7717713,-87.6248499,education,formal_education,school,Q2963340,524,6904,66.0,GREATER GRAND CROSSING
354097991,Brunson Elementary School,Chicago Public Schools,41.8975992,-87.7658808,education,formal_education,school,Q2963340,681,2513,25.0,AUSTIN
354099532,Christ School,Christians School,41.907254,-87.75978,education,formal_education,school,,611,2507,25.0,AUSTIN
354099881,Christians School,Christians School,41.8964208,-87.7539462,education,formal_education,school,,596,2511,25.0,AUSTIN
354099996,George Rogers Clark Elementary School,Chicago Public Schools,41.8678121,-87.770196,education,formal_education,school,Q2963340,63,8314,25.0,AUSTIN
354101876,Delano Elementary School,Chicago Public Schools,41.8783655,-87.7245002,education,formal_education,school,Q2963340,732,2608,26.0,WEST GARFIELD PARK
354102023,DeVry University,DeVry University,41.9388309,-87.7305723,education,formal_education,university,Q3298441,469,2104,21.0,AVONDALE
354102895,Everett Elementary School,Chicago Public Schools,41.831746,-87.6811193,education,formal_education,school,Q2963340,1,8403,43.0,MCKINLEY PARK
354103763,Fernwood Elementary School,Chicago Public Schools,41.7110875,-87.6402254,education,formal_education,school,Q2963340,605,7305,71.0,WASHINGTON HEIGHTS
354105147,Fuller Elementary School,Chicago Public Schools,41.8180893,-87.6122723,education,formal_education,school,Q2963340,594,3801,3.0,GRAND BOULEVARD
354106399,Hammond Elementary School,Chicago Public Schools,41.8525575,-87.6960327,education,formal_education,school,Q2963340,214,8407,31.0,SOUTH LAWNDALE
354106773,Evergreen Academy,Chicago Public Schools,41.828922,-87.6672746,education,formal_education,school,Q2963340,722,5907,43.0,MCKINLEY PARK
354106984,Grace School,Grace School,41.8408657,-87.7269992,education,formal_education,school,,258,3018.03,31.0,SOUTH LAWNDALE
354107360,Phoenix Military Academy,Chicago Public Schools,41.8789214,-87.6883878,education,formal_education,school,Q21074266,782,2808,28.0,NEAR WEST SIDE
354108585,Gresham Elementary School,Chicago Public Schools,41.7392548,-87.6452453,education,formal_education,school,Q2963340,543,7110,69.0,AUBURN GRESHAM
354109997,Henderson Elementary School,Chicago Public Schools,41.7908042,-87.6723204,education,formal_education,school,Q2963340,356,6704,64.0,WEST ENGLEWOOD
354110357,Holy Rosary School,Holy Rosary School,41.6883807,-87.613601,education,formal_education,school,,263,4914,46.0,ROSELAND
354111766,Jungman Elementary School,Chicago Public Schools,41.8586441,-87.6525323,education,formal_education,school,Q2963340,237,3104,32.0,LOWER WEST SIDE
354112347,Jensen Scholastic Academy,Chicago Public Schools,41.8740945,-87.7023227,education,formal_education,school,Q2963340,738,2712,27.0,EAST GARFIELD PARK
354115247,Immaculate Conception School,Immaculate Conception School,41.7361461,-87.5522681,education,formal_education,school,,517,4607,41.0,SOUTH CHICAGO
354115255,Immaculate Conception School,Immaculate Conception School,41.8132881,-87.6933934,education,non_formal_education,specialised_skill_school,Q1364344,652,5806,56.0,BRIGHTON PARK
354116464,Kelly High School,Julian High School (Chicago),41.8183002,-87.6948316,education,formal_education,school,Q7791471,172,5805.01,56.0,BRIGHTON PARK
354116971,Francis Scott Key Elementary School,Chicago Public Schools,41.8898768,-87.7661648,education,formal_education,school,Q2963340,682,2514,25.0,AUSTIN
354116991,Kinzie Elementary School,Chicago Public Schools,41.7895478,-87.7788976,education,formal_education,school,Q2963340,602,5611,54.0,GARFIELD RIDGE
354117703,Libby Elementary School,Chicago Public Schools,41.7969164,-87.6602016,education,formal_education,school,Q2963340,791,6119,58.0,NEW CITY
354122496,Ida B. Wells Elementary School,Chicago Public Schools,41.827043,-87.6198294,education,formal_education,school,Q2963340,231,8396,0.0,DOUGLAS
354123638,May Community Academy,Chicago Public Schools,41.8736432,-87.7500565,education,formal_education,school,Q2963340,188,2522.01,25.0,AUSTIN
354125021,Nightingale Elementary School,Chicago Public Schools,41.7982374,-87.6896431,education,formal_education,school,Q2963340,777,6305,60.0,GAGE PARK
354125894,O'Toole Elementary School,Chicago Public Schools,41.7744778,-87.6756068,education,formal_education,school,Q2963340,291,6714,64.0,WEST ENGLEWOOD
354126504,Morrill Elementary School,Chicago Public Schools,41.7837189,-87.6878551,education,formal_education,school,Q2963340,112,8350,63.0,CHICAGO LAWN
354127658,Orr Community Academy High School,Orr Academy High School,41.8944671,-87.7266284,education,formal_education,school,Q7104053,102,8421,23.0,HUMBOLDT PARK
354128729,Paderewski Elementary School,Chicago Public Schools,41.8511436,-87.7169991,education,formal_education,school,Q2963340,758,3006,31.0,SOUTH LAWNDALE
354129249,Saint Ailbe School,Saint Hilary School,41.7301107,-87.5864692,education,non_formal_education,specialised_skill_school,Q1364344,493,4803,45.0,CALUMET HEIGHTS
354129326,Saint Adrian School,Saint Adrian School,41.7647658,-87.6909471,education,formal_education,school,,393,6609,63.0,CHICAGO LAWN
354137246,Saint Daniel School,Saint Adalbert School,41.7949536,-87.7876802,education,non_formal_education,specialised_skill_school,Q1364344,599,5609,54.0,GARFIELD RIDGE
354139816,Songhai Learning Institute,Chicago Public Schools,41.6807549,-87.6248568,education,formal_education,school,Q2963340,265,5302,51.0,WEST PULLMAN
354140726,Shields Elementary School,Chicago Public Schools,41.8161301,-87.6901655,education,formal_education,school,Q2963340,652,5806,56.0,BRIGHTON PARK
354146828,Saint Ladislaus School,Saint Ladislaus School,41.941976,-87.7603366,education,formal_education,school,,368,1511,14.0,PORTAGE PARK
354150593,Wacker Elementary School,Chicago Public Schools,41.7162439,-87.648467,education,formal_education,school,Q2963340,604,7304,71.0,WASHINGTON HEIGHTS
354164041,Curtis Elementary School,Chicago Public Schools,41.685761,-87.6225618,education,formal_education,school,Q2963340,263,4914,46.0,ROSELAND
354164053,Wheatley Child-Parent Education Center,Chicago Public Schools,41.6540091,-87.6014558,education,formal_education,school,Q2963340,14,5401.01,52.0,RIVERDALE
354174109,Robert A. Black Elementary School,Chicago Public Schools,41.729414,-87.5763436,education,formal_education,school,Q2963340,498,4804,45.0,CALUMET HEIGHTS
354223033,Christ the King Lutheran School,Christ the King Lutheran School,41.828586,-87.605993,education,formal_education,school,,230,8365,1.0,OAKLAND
354232405,Crickets Child Day Care Center,Crickets Child and Infant Daycare Center,41.7368651,-87.576425,education,formal_education,school,,480,4801,45.0,CALUMET HEIGHTS
354232920,American Islamic College,American Islamic College,41.9380879,-87.6458878,education,formal_education,school,,691,631,44.0,LAKE VIEW
354232948,Assumption School,Assumption School,41.8474328,-87.6967045,education,formal_education,school,,269,3011,31.0,SOUTH LAWNDALE
354232967,Assumption School,Assumption School,41.6714232,-87.6361585,education,formal_education,school,,61,5305.01,51.0,WEST PULLMAN
354233394,Camelot School,Camelot School,41.983365,-87.7133915,education,formal_education,school,,798,1303,12.0,NORTH PARK
354233400,Camelot School,Camelot School,42.0167497,-87.6648626,education,formal_education,school,,364,103,9.0,ROGERS PARK
354233564,Bethel Lutheran School,Bethel Lutheran School,41.906749,-87.7242885,education,formal_education,school,,460,2307,23.0,HUMBOLDT PARK
354233629,Bridgeport Academy West,Bridgeport Academy North,41.8353786,-87.6528298,education,formal_education,school,,686,6009,57.0,BRIDGEPORT
354233635,Bridgeport Academy North,Bridgeport Academy North,41.8429406,-87.6406513,education,formal_education,school,,161,8401,57.0,BRIDGEPORT
354233645,Debbies School of Beauty Culture,Debbies School of Beauty Culture,41.69309,-87.6211585,education,formal_education,school,,245,4909.01,46.0,ROSELAND
354233671,Debbies School of Beauty Culture,Debbies School of Beauty Culture,41.88031,-87.7295004,education,formal_education,school,,685,2607,26.0,WEST GARFIELD PARK
354233682,Davis Development Center,Chicago Public Schools,41.7294245,-87.5752039,education,formal_education,school,Q2963340,498,4804,45.0,CALUMET HEIGHTS
354233707,DePriest Elementary School,Chicago Public Schools,41.8780711,-87.7659523,education,formal_education,school,Q2963340,68,2521.01,25.0,AUSTIN
354234349,Bethel Lutheran School,Bethel Lutheran School,41.88281,-87.7308894,education,formal_education,school,,628,2603,26.0,WEST GARFIELD PARK
354234617,George Leland Elementary School,Chicago Public Schools,41.8736431,-87.7556123,education,formal_education,school,Q2963340,69,2521.02,25.0,AUSTIN
354234664,Earle Elementary School,Chicago Public Schools,41.7817,-87.6758847,education,formal_education,school,Q2963340,284,6705,64.0,WEST ENGLEWOOD
354235063,Immaculate Conception School,Immaculate Conception School,41.8375331,-87.6528299,education,formal_education,school,,686,6009,57.0,BRIDGEPORT
354235500,American Islamic College,American Islamic College,41.9549261,-87.6457926,education,non_formal_education,specialised_skill_school,Q42417604,646,314,30.0,UPTOWN
354235809,Kennedy High School,Chicago Public Schools,41.790149,-87.7802405,education,formal_education,school,Q6232347,602,5611,54.0,GARFIELD RIDGE
354236983,Crickets Child and Infant Daycare Center,Crickets Child and Infant Daycare Center,41.7508675,-87.619493,education,formal_education,school,,411,4403,39.0,CHATHAM
354236987,Crown Community Academy,Chicago Public Schools,41.8525325,-87.7128324,education,formal_education,school,Q2963340,163,8414,29.0,NORTH LAWNDALE
354238114,Collins High School,Chicago Public Schools,41.8641992,-87.7011656,education,formal_education,school,Q2963340,137,8431,29.0,NORTH LAWNDALE
354238767,Guggenheim Elementary School,Chicago Public Schools,41.7636449,-87.6489388,education,formal_education,school,Q2963340,521,6814,65.0,ENGLEWOOD
354239297,Independence Square Fountain,Independence Square Fountain,41.8627134,-87.7194656,recreation,arts_venue,art_display_venue,Q49504694,32,8387,29.0,NORTH LAWNDALE
354240988,Saint James School,Saint James Lutheran School,41.841688,-87.625521,education,formal_education,school,,203,8392,0.0,DOUGLAS
354241010,Saint James Lutheran School,Saint James Lutheran School,41.9201234,-87.6507403,education,formal_education,school,,745,711,67.0,LINCOLN PARK
354241535,Saint Ludmilla School,Saint Ladislaus School,41.8475326,-87.7031097,education,formal_education,school,,251,3009,31.0,SOUTH LAWNDALE
354241813,Saint Juliana Convent,Saint Juliana Convent,42.011854,-87.8129616,life_service,religion_service,christian,,661,901,76.0,EDISON PARK
354242291,Rachel Carson Elementary School,Chicago Public Schools,41.7929042,-87.6881294,education,formal_education,school,Q2963340,115,8351,60.0,GAGE PARK
354244142,Sacred Heart School,Sacred Heart School,41.7664226,-87.6536613,education,formal_education,school,,416,6811,65.0,ENGLEWOOD
354244153,Saint Adalbert School,Saint Adalbert School,41.8588695,-87.6682037,education,non_formal_education,specialised_skill_school,Q1364344,354,3108,32.0,LOWER WEST SIDE
354245239,Pilsen Community Academy,Chicago Public Schools,41.8589458,-87.662435,education,formal_education,school,Q2963340,373,3106,32.0,LOWER WEST SIDE
354246594,Former Von Humboldt Elementary School,Chicago Public Schools,41.9073151,-87.6929061,education,formal_education,school,Q2963340,298,2410,24.0,WEST TOWN
354247326,Holy Rosary School,Holy Rosary School,41.8928102,-87.6861659,education,formal_education,school,,559,2429,24.0,WEST TOWN
354247545,North Park Elementary School,North Park Elementary School,41.9770209,-87.7126373,education,formal_education,school,,174,8318,12.0,NORTH PARK
354247989,Former Parkman Elementary School,Chicago Public Schools,41.8011447,-87.6325504,education,formal_education,school,Q2963340,233,8356,2.0,FULLER PARK
354272322,Teddy Bear Pre-School,Teddy Bear Pre-School Number 3,41.8008663,-87.6911636,education,formal_education,school,,777,6305,60.0,GAGE PARK
354272342,Teddy Bear Pre-School Number 3,Teddy Bear Pre-School Number 3,41.7766366,-87.7223702,education,formal_education,school,,246,6503.02,62.0,WEST LAWN
354272660,Seymour Simon Preserve,Forest Preserve District of Cook County,41.9461418,-87.8456176,sports,sports_facility,multi_purpose_sports_facility,Q49560056,135,7608.02,74.0,OHARE
354272869,Sisters of Nazareth School,Sisters of Notre Dame School,41.923088,-87.6631104,education,formal_education,school,,219,8325,67.0,LINCOLN PARK
354272877,Sisters of Notre Dame School,Sisters of Notre Dame School,41.8367,-87.6336625,education,formal_education,school,,384,3405,34.0,ARMOUR SQUARE
357043874,Walgreens,Walgreens,41.8830264,-87.6247427,medical,medical_retail,pharmacy,Q1591889,590,3201,37.0,LOOP
357044250,Billy Goat Tavern,Billy Goat Tavern & Grill,41.8902532,-87.624789,food_and_beverage,beverage_shop,alchoholic_beverage_shop,Q2903638,636,815,36.0,NEAR NORTH SIDE
357044405,Walgreens,Walgreens,41.8898126,-87.6247078,medical,medical_retail,pharmacy,Q1591889,636,815,36.0,NEAR NORTH SIDE
368066473,Chicago Fire Department Engine Company 50,Chicago Fire Department,41.8032604,-87.6432723,life_service,government_service,security,Q2963308,85,8438,58.0,NEW CITY
368066485,Chicago Fire Department Engine Company 56,Chicago Fire Department,41.9378998,-87.6838586,life_service,government_service,security,Q2963308,111,8437,47.0,NORTH CENTER
368066658,Chicago Fire Department Engine Company 7,Chicago Fire Department,41.9385081,-87.7499325,life_service,government_service,security,Q2963308,362,1902,18.0,BELMONT CRAGIN
368066742,Chicago Fire Department Engine Company 99,Chicago Fire Department,41.8373203,-87.7283116,life_service,government_service,security,Q2963308,258,3018.03,31.0,SOUTH LAWNDALE
368066841,Chicago Fire Department Engine Company 107,Chicago Fire Department,41.8681086,-87.6956017,life_service,government_service,security,Q2963308,13,8433,29.0,NORTH LAWNDALE
368066873,Chicago Fire Department Engine Company 94,Chicago Fire Department,41.9496661,-87.7716042,life_service,government_service,security,Q2963308,320,1506,14.0,PORTAGE PARK
369050427,Sidney Yates Flatwoods,Forest Preserve District of Cook County,41.9976832,-87.7686204,sports,sports_facility,multi_purpose_sports_facility,Q5469080,781,1201,11.0,FOREST GLEN
369050875,"Thaddeus S. ""Ted"" Lechowicz Woods",Forest Preserve District of Cook County,41.9889272,-87.7662897,sports,sports_facility,multi_purpose_sports_facility,Q5469080,704,1101,10.0,JEFFERSON PARK
369059632,Edgebrook Woods,Forest Preserve District of Cook County,41.9934327,-87.7650243,sports,sports_facility,multi_purpose_sports_facility,Q5469080,781,1201,11.0,FOREST GLEN
371266619,Peet's Coffee,Peet's Coffee,41.9371493,-87.6481922,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q1094101,691,631,44.0,LAKE VIEW
378102688,Strange Cargo,Strange Cargo,41.9447179,-87.654773,shopping,fashion_shop,clothes_shop,,700,622,44.0,LAKE VIEW
380293536,Dunkin',Dunkin',42.0189983,-87.6731795,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,496,102.02,9.0,ROGERS PARK
380294554,Subway,Subway,42.0189495,-87.6731232,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,496,102.02,9.0,ROGERS PARK
388881499,Old National Bank,Old National Bank,41.9687397,-87.6591491,life_service,financial_service,bank,Q7084595,250,8307,30.0,UPTOWN
392722753,Kuma’s Corner - Belmont,Kuma's Corner - West Loop,41.939509,-87.7004397,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,431,2101,21.0,AVONDALE
394818567,Corner Bakery,Corner Bakery,41.8799893,-87.6295231,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q5171598,96,8391,37.0,LOOP
415488099,Chase,Chase,41.913053,-87.6349187,life_service,financial_service,atm,Q524629,281,715,67.0,LINCOLN PARK
416772583,Starbucks,Starbucks,41.9250835,-87.6603561,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,219,8325,67.0,LINCOLN PARK
417695075,Goose Island Brewpub,Goose Island Brewery,41.9132988,-87.6542733,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,176,8326,67.0,LINCOLN PARK
424201755,Potbelly,Potbelly,41.940052,-87.6525095,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q7234777,730,621,44.0,LAKE VIEW
451938628,Subway,Subway,42.0192018,-87.6897822,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,334,201,19.0,WEST RIDGE
463772262,Potbelly,Potbelly,41.921732,-87.6642222,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q7234777,219,8325,67.0,LINCOLN PARK
463772264,CornerStone Cafe,CornerStone Cafe,41.9217238,-87.6647779,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,219,8325,67.0,LINCOLN PARK
463772266,Chase,Chase,41.9208759,-87.6636559,life_service,financial_service,bank,Q524629,219,8325,67.0,LINCOLN PARK
463772268,Barnes & Noble,Barnes & Noble,41.9211294,-87.6639617,shopping,books_and_stationery_shop,book_shop,Q795454,219,8325,67.0,LINCOLN PARK
463772269,Regal Webster Place,Regal Cinemas,41.9213456,-87.6654001,recreation,arts_venue,performance_venue,Q835638,219,8325,67.0,LINCOLN PARK
463772272,USPS,United States Postal Service,41.9217353,-87.663296,life_service,postal_service,post_box,Q668687,219,8325,67.0,LINCOLN PARK
463772284,7-Eleven,7-Eleven,41.9248909,-87.6623499,shopping,general_store,convenience_store,Q259340,219,8325,67.0,LINCOLN PARK
463772287,Supercuts,Supercuts,41.9250697,-87.6625902,life_service,general_service,fashion_and_beauty_service,Q7643239,219,8325,67.0,LINCOLN PARK
463772300,Lakeshore Athletic Club,Lakeshore Athletic Club,41.9254912,-87.6616117,sports,sports_facility,casual_excercise_facility,,797,705,67.0,LINCOLN PARK
463772304,Dunkin',Dunkin',41.9250889,-87.6615001,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,219,8325,67.0,LINCOLN PARK
463772314,Citibank,Citibank,41.9251108,-87.6606673,life_service,financial_service,bank,Q857063,219,8325,67.0,LINCOLN PARK
463772316,USPS,United States Postal Service,41.9253367,-87.6606207,life_service,postal_service,post_box,Q668687,797,705,67.0,LINCOLN PARK
463772320,Sport Clips,Sport Clips,41.9250953,-87.6595432,life_service,general_service,fashion_and_beauty_service,Q7579310,219,8325,67.0,LINCOLN PARK
463772323,BMO Harris Bank,BMO Harris Bank,41.9254593,-87.6567108,life_service,financial_service,atm,Q4835981,796,704,67.0,LINCOLN PARK
463772326,USPS,United States Postal Service,41.9255076,-87.6583646,life_service,postal_service,post_box,Q668687,796,704,67.0,LINCOLN PARK
479652783,Dunkin',Dunkin',41.8829393,-87.6499491,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,66,8330,28.0,NEAR WEST SIDE
495655714,Chase,Chase,41.9357813,-87.6634696,life_service,financial_service,bank,Q524629,688,628,44.0,LAKE VIEW
495655717,Starbucks,Starbucks,41.9376211,-87.6660205,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,712,627,44.0,LAKE VIEW
495655720,Walgreens,Walgreens,41.9397825,-87.6542689,medical,medical_retail,pharmacy,Q1591889,689,629,44.0,LAKE VIEW
495655728,Huntington Bank,Huntington Bank,41.9354299,-87.6699525,life_service,financial_service,bank,Q798819,703,626,44.0,LAKE VIEW
495665229,Graceland Post Office,United States Postal Service,41.9365722,-87.670456,life_service,postal_service,post_office,Q668687,703,626,44.0,LAKE VIEW
495665230,Foremost Liquor,Foremost Liquors,41.9363164,-87.6697805,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,703,626,44.0,LAKE VIEW
495745762,Subway,Subway,41.9331908,-87.6678523,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,712,627,44.0,LAKE VIEW
495932129,Jimmy John's,Jimmy John's,41.9371592,-87.6649154,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1689380,712,627,44.0,LAKE VIEW
503798695,Giordano's Pizzeria,Giordano's Pizzeria,41.940004,-87.6556831,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q5563393,700,622,44.0,LAKE VIEW
503798696,Chipotle,Chipotle,41.9397759,-87.6551458,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q465751,689,629,44.0,LAKE VIEW
503799637,Ann Sather,Ann Sather,41.9439463,-87.6641268,food_and_beverage,beverage_shop,coffee_and_tea_shop,,247,8319,44.0,LAKE VIEW
503799639,Einstein Bros. Bagels,Einstein Bros. Bagels,41.9441451,-87.6641315,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q5349788,247,8319,44.0,LAKE VIEW
503800652,Fine Cleaners,Fame Cleaners,41.9377805,-87.6635984,life_service,household_service,laundromat,,688,628,44.0,LAKE VIEW
507905942,Lake Park Post Office,United States Post Office,41.795632,-87.5886734,life_service,postal_service,post_office,Q668687,508,4108,7.0,HYDE PARK
527480509,Subway,Subway,42.0077607,-87.8867702,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,180,7706.02,,
527480553,Panda Express,Panda Express,42.0075502,-87.8857213,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1358690,180,7706.02,,
527480582,Cold Stone Creamery,Cold Stone Creamery,42.0078033,-87.8867796,food_and_beverage,dessert_shop,confectionery_shop,Q1094923,180,7706.02,,
527480647,Chipotle,Chipotle,42.0075577,-87.8854564,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q465751,180,7706.02,,
529007059,USPS,United States Postal Service,41.8830166,-87.6608073,life_service,postal_service,post_box,Q668687,66,8330,28.0,NEAR WEST SIDE
529966338,Monk’s Pub,Monk's Pub,41.8854777,-87.6342975,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,96,8391,37.0,LOOP
533979379,Ghareeb Nawaz,Ghareeb Nawaz,41.9980101,-87.6815509,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,322,205,19.0,WEST RIDGE
589510013,Alexander Hamilton Monument,Statue of Alexander von Humboldt (Chicago),41.9317121,-87.6384403,recreation,arts_venue,art_display_venue,Q79353617,105,701.01,67.0,LINCOLN PARK
662726461,Ann Sather,Ann Sather,41.9437924,-87.6449641,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,177,619.01,44.0,LAKE VIEW
662726462,Friar Tuck,Friar Tuck,41.9367975,-87.6444222,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,691,631,44.0,LAKE VIEW
693840647,USPS,United States Postal Service,41.8581672,-87.6468563,life_service,postal_service,post_box,Q668687,260,3103,32.0,LOWER WEST SIDE
693879901,USPS,United States Postal Service,41.8566031,-87.646708,life_service,postal_service,post_box,Q668687,260,3103,32.0,LOWER WEST SIDE
757893133,Starbucks,Starbucks,41.975882,-87.7100736,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,174,8318,12.0,NORTH PARK
757950925,7-Eleven,7-Eleven,41.9772518,-87.7697838,shopping,general_store,convenience_store,Q259340,693,1102,10.0,JEFFERSON PARK
772288954,Stand-Up Burgers,Stand-Up Burgers,41.9329479,-87.6443803,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,38,633.01,44.0,LAKE VIEW
772288957,Chipotle,Chipotle,41.932947,-87.6442203,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q465751,38,633.01,44.0,LAKE VIEW
826677919,Hannah's Bretzel,Hannah's Bretzel,41.8833714,-87.6335413,food_and_beverage,dessert_shop,bread_shop,,96,8391,37.0,LOOP
897613177,USPS,United States Postal Service,41.9362059,-87.6540704,life_service,postal_service,post_box,Q668687,689,629,44.0,LAKE VIEW
897613181,USPS,United States Postal Service,41.9359771,-87.663822,life_service,postal_service,post_box,Q668687,712,627,44.0,LAKE VIEW
